fecha,Municipio,dia_semana,indicador_movilidad,Casos Covid,indicador_recarga,Clase_socioe
20200925,Cerralvo,VIERNES,0.7083333333,0,0.5,
20200926,Cerralvo,SABADO,0.693877551,0,3.111111111,
20200927,Cerralvo,DOMINGO,0.6764705882,0,1.142857143,
20200928,Cerralvo,LUNES,0.7473841555,0,,
20200929,Cerralvo,MARTES,0.8333333333,2,,
20200930,Cerralvo,MIERCOLES,0.8605851979,0,,
20201001,Cerralvo,JUEVES,0.7718120805,0,,
20201002,Cerralvo,VIERNES,0.6944444444,0,,
20201003,Cerralvo,SABADO,0.7755102041,0,,
20201004,Cerralvo,DOMINGO,0.75,0,,
20201005,Cerralvo,LUNES,0.6128550075,5,,
20201006,Cerralvo,MARTES,0.7993197279,0,,
20201007,Cerralvo,MIERCOLES,0.8777969019,0,,
20201008,Cerralvo,JUEVES,0.8053691275,0,,
20201009,Cerralvo,VIERNES,0.7083333333,0,,
20201010,Cerralvo,SABADO,0.7074829932,1,,
20201011,Cerralvo,DOMINGO,0.8235294118,0,0.342857143,
20201012,Cerralvo,LUNES,0.8370702541,0,2.212765957,
20201013,Cerralvo,MARTES,0.8673469388,1,0.25,
20201014,Cerralvo,MIERCOLES,0.9122203098,1,,
20201015,Cerralvo,JUEVES,0.788590604,0,,
20201016,Cerralvo,VIERNES,0.625,0,,
20201017,Cerralvo,SABADO,0.5850340136,0,,
20201018,Cerralvo,DOMINGO,0.7058823529,0,,
20201019,Cerralvo,LUNES,0.6726457399,2,,
20201020,Cerralvo,MARTES,0.7653061224,1,,
20201021,Cerralvo,MIERCOLES,0.7401032702,0,,
20201022,Cerralvo,JUEVES,0.7718120805,0,,
20201023,Cerralvo,VIERNES,0.6527777778,0,0.5,
20201024,Cerralvo,SABADO,0.7074829932,0,0.333333333,
20201025,Cerralvo,DOMINGO,0.6911764706,0,,
20201026,Cerralvo,LUNES,0.7772795217,0,,
20201027,Cerralvo,MARTES,0.8673469388,6,,
20201028,Cerralvo,MIERCOLES,0.843373494,0,1,
20201029,Cerralvo,JUEVES,0.8053691275,2,1,
20201030,Cerralvo,VIERNES,0.6666666667,3,0.5,
20201031,Cerralvo,SABADO,0.7346938776,0,0.333333333,
20201101,Cerralvo,DOMINGO,0.8088235294,0,,
20201102,Cerralvo,LUNES,0.7623318386,6,,
20201103,Cerralvo,MARTES,0.7823129252,4,,
20201104,Cerralvo,MIERCOLES,0.82616179,3,,
20201105,Cerralvo,JUEVES,0.6375838926,2,0.5,
20201106,Cerralvo,VIERNES,0.5972222222,7,,
20201107,Cerralvo,SABADO,0.6530612245,2,0.555555556,
20201108,Cerralvo,DOMINGO,0.5735294118,1,0.571428571,
20201109,Cerralvo,LUNES,0.6278026906,15,0.510638298,
20201110,Cerralvo,MARTES,0.7482993197,6,,
20201111,Cerralvo,MIERCOLES,0.82616179,2,,
20201112,Cerralvo,JUEVES,0.7718120805,10,,
20201113,Cerralvo,VIERNES,0.75,1,1,
20201114,Cerralvo,SABADO,0.7891156463,0,,
20201115,Cerralvo,DOMINGO,0.6911764706,1,,
20201116,Cerralvo,LUNES,0.6427503737,2,,
20201117,Cerralvo,MARTES,0.8333333333,6,0.25,
20201118,Cerralvo,MIERCOLES,0.7573149742,6,,
20201119,Cerralvo,JUEVES,0.6040268456,0,0.3,
20201120,Cerralvo,VIERNES,0.5555555556,5,,
20201121,Cerralvo,SABADO,0.6530612245,0,1.111111111,
20201122,Cerralvo,DOMINGO,0.6764705882,0,,
20201123,Cerralvo,LUNES,0.6576980568,3,,
20201124,Cerralvo,MARTES,0.6802721088,0,0.5,
20201125,Cerralvo,MIERCOLES,0.7401032702,5,1,
20201126,Cerralvo,JUEVES,0.6879194631,1,,
20201127,Cerralvo,VIERNES,0.5972222222,3,1,
20201128,Cerralvo,SABADO,0.6258503401,0,0.555555556,
20201129,Cerralvo,DOMINGO,0.6029411765,1,1.371428571,
20201130,Cerralvo,LUNES,0.7025411061,6,,
20201201,Cerralvo,MARTES,0.5442176871,2,,
20201202,Cerralvo,MIERCOLES,0.6712564544,1,0.5,
20201203,Cerralvo,JUEVES,0.7382550336,5,0.8,
20201204,Cerralvo,VIERNES,0.6527777778,2,,
20201205,Cerralvo,SABADO,0.5850340136,0,,
20201206,Cerralvo,DOMINGO,0.5735294118,0,,
20201207,Cerralvo,LUNES,0.5231689088,6,,
20201208,Cerralvo,MARTES,0.7142857143,2,,
20201209,Cerralvo,MIERCOLES,0.6540447504,2,,
20201210,Cerralvo,JUEVES,0.6040268456,0,,
20201211,Cerralvo,VIERNES,0.5138888889,1,1,
20201212,Cerralvo,SABADO,0.4489795918,0,0.555555556,
20201213,Cerralvo,DOMINGO,0.5147058824,5,,
20201214,Cerralvo,LUNES,0.6128550075,0,,
20201215,Cerralvo,MARTES,0.731292517,3,0.75,
20201216,Cerralvo,MIERCOLES,0.7745266781,5,,
20201217,Cerralvo,JUEVES,0.6879194631,2,1.5,
20201218,Cerralvo,VIERNES,0.5277777778,0,,
20201219,Cerralvo,SABADO,0.5170068027,0,2,
20201220,Cerralvo,DOMINGO,0.5882352941,0,,
20201221,Cerralvo,LUNES,0.6726457399,1,,
20201222,Cerralvo,MARTES,0.731292517,1,,
20201223,Cerralvo,MIERCOLES,0.7573149742,5,0.5,
20201224,Cerralvo,JUEVES,0.6543624161,0,,
20201225,Cerralvo,VIERNES,0.4305555556,0,,
20201226,Cerralvo,SABADO,0.462585034,0,0.555555556,
20201227,Cerralvo,DOMINGO,0.5147058824,0,,
20201228,Cerralvo,LUNES,0.5082212257,1,1.70212766,
20201229,Cerralvo,MARTES,0.612244898,2,,
20201230,Cerralvo,MIERCOLES,0.6540447504,5,,
20201231,Cerralvo,JUEVES,0.5704697987,6,1,
20210101,Cerralvo,VIERNES,0.3333333333,0,0.5,
20210102,Cerralvo,SABADO,0.3537414966,0,1.111111111,
20210103,Cerralvo,DOMINGO,0.3382352941,2,,
20210104,Cerralvo,LUNES,0.3886397608,6,,
20210105,Cerralvo,MARTES,0.4591836735,1,,
20210106,Cerralvo,MIERCOLES,0.4991394148,2,,
20210107,Cerralvo,JUEVES,0.4026845638,5,,
20210108,Cerralvo,VIERNES,0.2916666667,3,,
20210109,Cerralvo,SABADO,0.2721088435,1,0.555555556,
20210110,Cerralvo,DOMINGO,0.2647058824,1,,
20210111,Cerralvo,LUNES,0.3736920777,7,1.70212766,
20210112,Cerralvo,MARTES,0.3741496599,1,,
20210113,Cerralvo,MIERCOLES,0.413080895,4,,
20210114,Cerralvo,JUEVES,0.4194630872,1,,
20210115,Cerralvo,VIERNES,0.3472222222,1,1.4,
20210116,Cerralvo,SABADO,0.3401360544,1,,
20210117,Cerralvo,DOMINGO,0.3676470588,0,0.571428571,
20210118,Cerralvo,LUNES,0.3886397608,3,0.85106383,
20210119,Cerralvo,MARTES,0.3571428571,0,0.5,
20210120,Cerralvo,MIERCOLES,0.430292599,1,,
20210121,Cerralvo,JUEVES,0.4362416107,1,,
20210122,Cerralvo,VIERNES,0.3055555556,0,0.2,
20210123,Cerralvo,SABADO,0.2585034014,0,,
20210124,Cerralvo,DOMINGO,0.2647058824,0,0.8,
20210125,Cerralvo,LUNES,0.3288490284,0,1.70212766,
20210126,Cerralvo,MARTES,0.3741496599,1,,
20210127,Cerralvo,MIERCOLES,0.395869191,0,,
20210128,Cerralvo,JUEVES,0.4026845638,3,,
20210129,Cerralvo,VIERNES,0.3055555556,0,0.5,
20210130,Cerralvo,SABADO,0.2993197279,0,0.111111111,
20210131,Cerralvo,DOMINGO,0.2794117647,0,,
20210201,Cerralvo,LUNES,0.134529148,0,1.70212766,
20210202,Cerralvo,MARTES,0.2040816327,1,,
20210203,Cerralvo,MIERCOLES,0.1549053356,1,1,
20210204,Cerralvo,JUEVES,0.1677852349,0,,
20210205,Cerralvo,VIERNES,0.1805555556,0,0.5,
20210206,Cerralvo,SABADO,0.1632653061,0,,
20210207,Cerralvo,DOMINGO,0.1470588235,0,1.142857143,
20210208,Cerralvo,LUNES,0.134529148,0,,
20210209,Cerralvo,MARTES,0.2380952381,0,0.25,
20210210,Cerralvo,MIERCOLES,0.2409638554,0,0.5,
20210211,Cerralvo,JUEVES,0.2516778523,0,,
20210212,Cerralvo,VIERNES,0.1527777778,1,3,
20210213,Cerralvo,SABADO,0.1496598639,0,0.555555556,
20210214,Cerralvo,DOMINGO,0.1029411765,0,0.571428571,
20210215,Cerralvo,LUNES,0.1494768311,0,,
20210216,Cerralvo,MARTES,0.1360544218,0,0.5,
20210217,Cerralvo,MIERCOLES,0.1721170396,0,0.5,
20210218,Cerralvo,JUEVES,0.1342281879,1,1.2,
20210219,Cerralvo,VIERNES,0.09722222222,0,,
20210220,Cerralvo,SABADO,0.1768707483,0,0.555555556,
20210221,Cerralvo,DOMINGO,0.1470588235,0,0.571428571,
20210222,Cerralvo,LUNES,0.134529148,1,,
20210223,Cerralvo,MARTES,0.2210884354,0,0.5,
20210224,Cerralvo,MIERCOLES,0.1893287435,0,,
20210225,Cerralvo,JUEVES,0.1677852349,0,,
20210226,Cerralvo,VIERNES,0.1111111111,1,,
20210227,Cerralvo,SABADO,0.1088435374,0,,
20210228,Cerralvo,DOMINGO,0.08823529412,0,,
20210301,Cerralvo,LUNES,0.05979073244,2,0.85106383,
20210302,Cerralvo,MARTES,0.08503401361,1,,
20210303,Cerralvo,MIERCOLES,0.1204819277,0,,
20210304,Cerralvo,JUEVES,0.1006711409,0,1,
20210305,Cerralvo,VIERNES,0.08333333333,0,1.5,
20210306,Cerralvo,SABADO,0.06802721088,1,,
20210307,Cerralvo,DOMINGO,0.05882352941,0,0.571428571,
20210308,Cerralvo,LUNES,0.08968609865,1,,
20210309,Cerralvo,MARTES,0.08503401361,0,0.25,
20210310,Cerralvo,MIERCOLES,0.08605851979,0,1,
20210311,Cerralvo,JUEVES,0.06711409396,0,,
20210312,Cerralvo,VIERNES,0.02777777778,0,,
20210313,Cerralvo,SABADO,0.08163265306,0,3.888888889,
20210314,Cerralvo,DOMINGO,0.04411764706,0,2.285714286,
20210315,Cerralvo,LUNES,0.05979073244,0,,
20210316,Cerralvo,MARTES,0.06802721088,0,0.25,
20210317,Cerralvo,MIERCOLES,0.08605851979,0,,
20210318,Cerralvo,JUEVES,0.08389261745,0,,
20210319,Cerralvo,VIERNES,0.08333333333,0,1.5,
20210320,Cerralvo,SABADO,0.08163265306,0,,
20210321,Cerralvo,DOMINGO,0.08823529412,0,,
20210322,Cerralvo,LUNES,0.07473841555,0,,
20210323,Cerralvo,MARTES,0.05102040816,0,,
20210324,Cerralvo,MIERCOLES,0.06884681583,0,1,
20210325,Cerralvo,JUEVES,0.06711409396,0,1,
20210326,Cerralvo,VIERNES,0.02777777778,0,,
20210327,Cerralvo,SABADO,0.06802721088,0,0.333333333,
20210328,Cerralvo,DOMINGO,0.07352941176,0,0.342857143,
20210329,Cerralvo,LUNES,0.04484304933,0,0.85106383,
20210330,Cerralvo,MARTES,0.06802721088,0,0.05,
20210331,Cerralvo,MIERCOLES,0.1032702238,0,,
20200101,China,MIERCOLES,0.7699330493,0,1.061946903,
20200102,China,JUEVES,0.7755225689,0,1.249673203,
20200103,China,VIERNES,0.7250144425,0,0.846632711,
20200104,China,SABADO,0.7087270706,0,0.902226525,
20200105,China,DOMINGO,0.7321324811,0,0.87804878,
20200106,China,LUNES,0.742081448,0,1.28,
20200107,China,MARTES,0.7875968992,0,1.328671329,
20200108,China,MIERCOLES,0.7821059038,0,0.829329962,
20200109,China,JUEVES,0.8027870342,0,0.528104575,
20200110,China,VIERNES,0.7567879838,0,1.018675722,
20200111,China,SABADO,0.7059477487,0,1.060987415,
20200112,China,DOMINGO,0.7437536316,0,1.388809182,
20200113,China,LUNES,0.7812971342,0,1.303529412,
20200114,China,MARTES,0.7813953488,0,1.002331002,
20200115,China,MIERCOLES,0.7608034084,0,1.112515803,
20200116,China,JUEVES,0.7755225689,0,1.145098039,
20200117,China,VIERNES,0.7567879838,0,1.000565931,
20200118,China,SABADO,0.7087270706,0,0.991287512,
20200119,China,DOMINGO,0.7466589192,0,0.573888092,
20200120,China,LUNES,0.7752639517,0,0.847058824,
20200121,China,MARTES,0.7410852713,0,1.002331002,
20200122,China,MIERCOLES,0.7821059038,0,1.228824273,
20200123,China,JUEVES,0.7936988791,0,1.108496732,
20200124,China,VIERNES,0.7741190064,0,0.833050368,
20200125,China,SABADO,0.6892718177,0,1.053242982,
20200126,China,DOMINGO,0.7350377687,0,1.090387374,
20200127,China,LUNES,0.778280543,0,0.894117647,
20200128,China,MARTES,0.7751937984,0,1.165501166,
20200129,China,MIERCOLES,0.7668898357,0,0.520859671,
20200130,China,JUEVES,0.7270524084,0,0.611764706,
20200131,China,VIERNES,0.7134604275,0,0.814940577,
20200201,China,SABADO,0.7031684269,0,1.146176186,
20200202,China,DOMINGO,0.7669959326,0,1.038737446,
20200203,China,LUNES,0.7571644042,0,0.978823529,
20200204,China,MARTES,0.815503876,0,1.258741259,
20200205,China,MIERCOLES,0.7912355447,0,0.925410872,
20200206,China,JUEVES,0.7603756437,0,1.05620915,
20200207,China,VIERNES,0.7654534951,0,1.204301075,
20200208,China,SABADO,0.7254030017,0,0.960309777,
20200209,China,DOMINGO,0.7669959326,0,0.7517934,
20200210,China,LUNES,0.814479638,0,1.242352941,
20200211,China,MARTES,0.8341085271,0,0.839160839,
20200212,China,MIERCOLES,0.8003651856,0,1.360303413,
20200213,China,JUEVES,0.7997576492,0,1.124183007,
20200214,China,VIERNES,0.7567879838,0,1.208828523,
20200215,China,SABADO,0.7170650361,0,1.064859632,
20200216,China,DOMINGO,0.7728065078,0,1.331420373,
20200217,China,LUNES,0.7963800905,0,0.734117647,
20200218,China,MARTES,0.7875968992,0,0.634032634,
20200219,China,MIERCOLES,0.797321972,0,0.960809102,
20200220,China,JUEVES,0.7543168737,0,1.176470588,
20200221,China,VIERNES,0.7538994801,0,1.073005093,
20200222,China,SABADO,0.7420789327,0,0.820909971,
20200223,China,DOMINGO,0.7466589192,0,0.946915352,
20200224,China,LUNES,0.7812971342,0,0.72,
20200225,China,MARTES,0.7813953488,0,0.769230769,
20200226,China,MIERCOLES,0.7821059038,0,0.677623262,
20200227,China,JUEVES,0.7724931839,0,1.312418301,
20200228,China,VIERNES,0.7538994801,0,0.96434635,
20200229,China,SABADO,0.7254030017,0,0.824782188,
20200301,China,DOMINGO,0.7350377687,0,1.733142037,
20200302,China,LUNES,0.778280543,0,1.068235294,
20200303,China,MARTES,0.7689922481,0,1.193473193,
20200304,China,MIERCOLES,0.7729762629,0,0.728192162,
20200305,China,JUEVES,0.7573462587,0,0.878431373,
20200306,China,VIERNES,0.719237435,0,0.873797397,
20200307,China,SABADO,0.7003891051,0,0.65053243,
20200308,China,DOMINGO,0.7234166182,0,1.136298422,
20200309,China,LUNES,0.730015083,0,0.917647059,
20200310,China,MARTES,0.7565891473,0,0.787878788,
20200311,China,MIERCOLES,0.7516737675,0,1.269279393,
20200312,China,JUEVES,0.7876401091,0,1.003921569,
20200313,China,VIERNES,0.7481224726,0,1.000565931,
20200314,China,SABADO,0.7003891051,0,1.169409487,
20200315,China,DOMINGO,0.694363742,0,1.274031564,
20200316,China,LUNES,0.754147813,0,0.823529412,
20200317,China,MARTES,0.784496124,0,1.193473193,
20200318,China,MIERCOLES,0.7486305539,0,1.299620733,
20200319,China,JUEVES,0.7421993335,0,0.873202614,
20200320,China,VIERNES,0.6990179087,0,0.819468025,
20200321,China,SABADO,0.6448026681,0,0.805421104,
20200322,China,DOMINGO,0.6769320163,0,0.705882353,
20200323,China,LUNES,0.7088989442,0,1.044705882,
20200324,China,MARTES,0.7906976744,0,0.764568765,
20200325,China,MIERCOLES,0.7547169811,0,0.960809102,
20200326,China,JUEVES,0.7209936383,0,0.909803922,
20200327,China,VIERNES,0.7105719237,0,0.638370119,
20200328,China,SABADO,0.6531406337,0,1.328170378,
20200329,China,DOMINGO,0.6536897153,0,1.038737446,
20200330,China,LUNES,0.7209653092,0,0.687058824,
20200331,China,MARTES,0.7100775194,0,1.291375291,
20200401,China,MIERCOLES,0.7303712721,0,1.643489254,
20200402,China,JUEVES,0.7724931839,0,0.705882353,
20200403,China,VIERNES,0.7452339688,0,1.145444256,
20200404,China,SABADO,0.6948304614,0,0.813165537,
20200405,China,DOMINGO,0.6507844277,0,0.49928264,
20200406,China,LUNES,0.7088989442,0,0.672941176,
20200407,China,MARTES,0.7410852713,0,1.146853147,
20200408,China,MIERCOLES,0.7486305539,0,1.122629583,
20200409,China,JUEVES,0.7361405635,0,0.779084967,
20200410,China,VIERNES,0.6874638937,0,0.90548953,
20200411,China,SABADO,0.6392440245,0,0.820909971,
20200412,China,DOMINGO,0.6885531668,0,0.843615495,
20200413,China,LUNES,0.7631975867,0,0.903529412,
20200414,China,MARTES,0.7472868217,0,1.132867133,
20200415,China,MIERCOLES,0.706025563,0,1.269279393,
20200416,China,JUEVES,0.7573462587,0,0.501960784,
20200417,China,VIERNES,0.7047949162,0,0.869269949,
20200418,China,SABADO,0.6864924958,0,0.766698935,
20200419,China,DOMINGO,0.7437536316,0,0.883787661,
20200420,China,LUNES,0.7722473605,0,1.002352941,
20200421,China,MARTES,0.7255813953,0,0.559440559,
20200422,China,MIERCOLES,0.7151552039,0,0.879898862,
20200423,China,JUEVES,0.7058467131,0,0.632679739,
20200424,China,VIERNES,0.6499133449,0,0.570458404,
20200425,China,SABADO,0.6309060589,0,0.851887706,
20200426,China,DOMINGO,0.6449738524,0,1.153515065,
20200427,China,LUNES,0.6998491704,0,0.828235294,
20200428,China,MARTES,0.7255813953,0,0.335664336,
20200429,China,MIERCOLES,0.7090687766,0,1.127686473,
20200430,China,JUEVES,0.7573462587,0,1.202614379,
20200501,China,VIERNES,0.6990179087,0,0.932654216,
20200502,China,SABADO,0.7031684269,0,0.890609874,
20200503,China,DOMINGO,0.7059848925,0,1.12482066,
20200504,China,LUNES,0.7843137255,0,1.237647059,
20200505,China,MARTES,0.7782945736,0,0.643356643,
20200506,China,MIERCOLES,0.7121119903,1,0.647281922,
20200507,China,JUEVES,0.7482581036,0,0.962091503,
20200508,China,VIERNES,0.719237435,0,0.742501415,
20200509,China,SABADO,0.6809338521,0,1.037754114,
20200510,China,DOMINGO,0.7350377687,0,0.87804878,
20200511,China,LUNES,0.7692307692,1,0.945882353,
20200512,China,MARTES,0.7658914729,0,0.573426573,
20200513,China,MIERCOLES,0.7729762629,0,1.046776233,
20200514,China,JUEVES,0.7997576492,0,0.993464052,
20200515,China,VIERNES,0.7654534951,1,1.249575552,
20200516,China,SABADO,0.6892718177,0,1.22749274,
20200517,China,DOMINGO,0.7321324811,0,0.923959828,
20200518,China,LUNES,0.7571644042,0,0.941176471,
20200519,China,MARTES,0.7689922481,0,0.536130536,
20200520,China,MIERCOLES,0.7577601948,0,0.970922882,
20200521,China,JUEVES,0.7331111784,1,1.040522876,
20200522,China,VIERNES,0.7336799538,0,0.986983588,
20200523,China,SABADO,0.7115063924,0,0.460793804,
20200524,China,DOMINGO,0.7147007554,0,1.073170732,
20200525,China,LUNES,0.8084464555,1,1.237647059,
20200526,China,MARTES,0.7658914729,0,0.773892774,
20200527,China,MIERCOLES,0.7699330493,0,0.667509482,
20200528,China,JUEVES,0.7936988791,1,1.071895425,
20200529,China,VIERNES,0.7452339688,0,0.955291454,
20200530,China,SABADO,0.7170650361,0,0.909970958,
20200531,China,DOMINGO,0.7292271935,0,1.153515065,
20200601,China,LUNES,0.814479638,1,1.12,
20200602,China,MARTES,0.7937984496,0,0.68997669,
20200603,China,MIERCOLES,0.763846622,0,1.203539823,
20200604,China,JUEVES,0.778551954,0,1.098039216,
20200605,China,VIERNES,0.7567879838,0,0.765138653,
20200606,China,SABADO,0.7170650361,0,1.076476283,
20200607,China,DOMINGO,0.7524694945,0,0.895265423,
20200608,China,LUNES,0.7752639517,0,0.983529412,
20200609,China,MARTES,0.8,0,0.536130536,
20200610,China,MIERCOLES,0.8460133901,1,0.546144121,
20200611,China,JUEVES,0.8633747349,0,1.050980392,
20200612,China,VIERNES,0.7365684575,5,0.769666101,
20200613,China,SABADO,0.7087270706,0,0.782187803,
20200614,China,DOMINGO,0.7466589192,0,0.780487805,
20200615,China,LUNES,0.778280543,0,1.675294118,
20200616,China,MARTES,0.7782945736,1,0.848484848,
20200617,China,MIERCOLES,0.7608034084,0,0.718078382,
20200618,China,JUEVES,0.7755225689,3,0.674509804,
20200619,China,VIERNES,0.7538994801,0,1.005093379,
20200620,China,SABADO,0.7031684269,0,0.623426912,
20200621,China,DOMINGO,0.787332946,0,1.113342898,
20200622,China,LUNES,0.7843137255,1,0.889411765,
20200623,China,MARTES,0.7472868217,2,1.235431235,
20200624,China,MIERCOLES,0.763846622,2,1.097345133,
20200625,China,JUEVES,0.7482581036,0,0.559477124,
20200626,China,VIERNES,0.73079145,1,0.620260328,
20200627,China,SABADO,0.7031684269,0,0.569215876,
20200628,China,DOMINGO,0.7321324811,0,0.62553802,
20200629,China,LUNES,0.7601809955,2,1.261176471,
20200630,China,MARTES,0.7720930233,0,1.044289044,
20200701,China,MIERCOLES,0.8520998174,1,1.127686473,
20200702,China,JUEVES,0.8391396547,1,0.512418301,
20200703,China,VIERNES,0.7770075101,0,1.145444256,
20200704,China,SABADO,0.7865480823,1,0.851887706,
20200705,China,DOMINGO,0.7757117955,0,1.073170732,
20200706,China,LUNES,0.7843137255,0,0.955294118,
20200707,China,MARTES,0.8279069767,6,0.512820513,
20200708,China,MIERCOLES,0.7912355447,1,1.552465234,
20200709,China,JUEVES,0.7967282642,0,0.690196078,
20200710,China,VIERNES,0.7596764876,0,0.846632711,
20200711,China,SABADO,0.7531962201,0,0.782187803,
20200712,China,DOMINGO,0.7728065078,3,0.694404591,
20200713,China,LUNES,0.814479638,0,0.931764706,
20200714,China,MARTES,0.8062015504,2,0.787878788,
20200715,China,MIERCOLES,0.7881923311,3,1.314791403,
20200716,China,JUEVES,0.7755225689,0,0.904575163,
20200717,China,VIERNES,0.742345465,0,1.11827957,
20200718,China,SABADO,0.7337409672,0,0.600193611,
20200719,China,DOMINGO,0.7292271935,0,0.740315638,
20200720,China,LUNES,0.8054298643,2,0.875294118,
20200721,China,MARTES,0.815503876,2,1.375291375,
20200722,China,MIERCOLES,0.7547169811,1,0.824273072,
20200723,China,JUEVES,0.784610724,0,0.674509804,
20200724,China,VIERNES,0.7365684575,1,0.973401245,
20200725,China,SABADO,0.7226236798,0,0.600193611,
20200726,China,DOMINGO,0.7582800697,0,0.8723099,
20200727,China,LUNES,0.5067873303,0,0.969411765,
20200728,China,MARTES,0.7627906977,0,0.750582751,
20200729,China,MIERCOLES,0.7699330493,0,0.586599241,
20200730,China,JUEVES,0.7391699485,0,1.160784314,
20200731,China,VIERNES,0.7452339688,0,1.140916808,
20200801,China,SABADO,0.719844358,0,0.72410455,
20200802,China,DOMINGO,0.7292271935,0,1.078909613,
20200803,China,LUNES,0.7843137255,1,0.903529412,
20200804,China,MARTES,0.8217054264,0,0.773892774,
20200805,China,MIERCOLES,0.8125380402,0,1.112515803,
20200806,China,JUEVES,0.7997576492,0,0.674509804,
20200807,China,VIERNES,0.7625649913,0,0.88737974,
20200808,China,SABADO,0.736520289,0,0.743465634,
20200809,China,DOMINGO,0.7321324811,0,0.958393113,
20200810,China,LUNES,0.7601809955,0,0.950588235,
20200811,China,MARTES,0.7937984496,0,0.452214452,
20200812,China,MIERCOLES,0.8247108947,0,1.041719343,
20200813,China,JUEVES,0.7724931839,1,0.622222222,
20200814,China,VIERNES,0.8145580589,0,0.760611205,
20200815,China,SABADO,0.7615341857,0,0.631171346,
20200816,China,DOMINGO,0.764090645,0,0.987087518,
20200817,China,LUNES,0.8114630468,0,0.88,
20200818,China,MARTES,0.8248062016,0,0.764568765,
20200819,China,MIERCOLES,0.7912355447,0,0.925410872,
20200820,China,JUEVES,0.7755225689,0,0.925490196,
20200821,China,VIERNES,0.7943385326,0,0.692699491,
20200822,China,SABADO,0.7420789327,0,0.681510165,
20200823,China,DOMINGO,0.7757117955,0,1.18794835,
20200824,China,LUNES,0.7752639517,0,0.861176471,
20200825,China,MARTES,0.8217054264,0,0.703962704,
20200826,China,MIERCOLES,0.7881923311,0,0.773704172,
20200827,China,JUEVES,0.7967282642,1,1.05620915,
20200828,China,VIERNES,0.7885615251,0,0.896434635,
20200829,China,SABADO,0.7587548638,0,0.569215876,
20200830,China,DOMINGO,0.7786170831,1,0.757532281,
20200831,China,LUNES,0.8205128205,0,1.247058824,
20200901,China,MARTES,0.8093023256,0,0.727272727,
20200902,China,MIERCOLES,0.7790626902,0,1.269279393,
20200903,China,JUEVES,0.7906694941,0,0.705882353,
20200904,China,VIERNES,0.7538994801,0,0.778720996,
20200905,China,SABADO,0.7170650361,0,0.65053243,
20200906,China,DOMINGO,0.7582800697,0,0.87804878,
20200907,China,LUNES,0.7692307692,0,0.941176471,
20200908,China,MARTES,0.7751937984,0,1.062937063,
20200909,China,MIERCOLES,0.8064516129,0,1.001264223,
20200910,China,JUEVES,0.7664344138,0,0.956862745,
20200911,China,VIERNES,0.7596764876,0,0.878324844,
20200912,China,SABADO,0.7782101167,0,1.002904163,
20200913,China,DOMINGO,0.7844276583,0,0.786226686,
20200914,China,LUNES,0.8235294118,0,0.978823529,
20200915,China,MARTES,0.8372093023,0,0.573426573,
20200916,China,MIERCOLES,0.7729762629,0,1.011378003,
